Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-573.1582	-601.8856	28.72746	1.012623	0.990818	0.482345	0.517655	3.022326
6	-573.4917	-600.4592	26.96756	0.7238695	1.409275	0.582244	0.417756	4.003752
12	-571.4562	-597.7311	26.27486	0.5922688	1.062448	0.562279	0.437721	4.637783
18	-574.3542	-602.4936	28.13934	1.048747	1.818554	0.697831	0.302169	2.962311
24	-569.2676	-597.1734	27.90581	1.090098	1.818554	0.652903	0.347097	3.077474
30	-570.9784	-598.9337	27.95536	0.6853572	1.808458	0.702467	0.297533	3.291951
36	-572.282	-600.9465	28.66456	0.9404871	1.752916	0.561425	0.438575	2.734949
42	-566.3627	-595.7851	29.42248	1.422276	1.248445	0.479837	0.520163	2.190375
48	-566.2368	-594.094	27.85724	0.7331767	1.248445	0.605591	0.394409	3.560455
54	-573.9521	-601.926	27.97394	0.6433804	1.796481	0.499397	0.500603	3.310226
60	-568.2305	-596.6208	28.39034	0.9628056	1.796481	0.711986	0.288014	2.871168
66	-569.9296	-596.6897	26.76009	0.6333497	2.149959	0.554871	0.445129	3.899045
72	-570.07	-596.7976	26.7276	1.004193	1.564167	0.592782	0.407218	3.915085
78	-572.1733	-601.8992	29.72594	1.248469	1.564167	0.423617	0.576383	1.943638
84	-565.6022	-591.7944	26.19218	0.8408938	1.830439	0.72057	0.27943	4.212062
90	-564.408	-590.2748	25.86681	0.7872662	1.683119	0.599199	0.400801	4.480283
96	-560.2924	-586.8818	26.58943	0.8468992	1.75159	0.599199	0.400801	4.011232
102	-562.4171	-589.4904	27.07332	0.8185232	2.078934	0.441227	0.558773	3.63468
108	-570.3022	-596.7399	26.43773	0.9267044	2.078934	0.687831	0.312169	3.93853
114	-570.1651	-599.2439	29.07881	0.8356523	2.005286	0.571952	0.428048	2.446739
120	-567.181	-594.2543	27.07329	0.806659	3.843971	0.571952	0.428048	3.187878
126	-562.4953	-592.0166	29.52123	1.297202	1.457221	0.559771	0.440229	2.099173
132	-562.8213	-591.6275	28.80616	1.315575	2.645037	0.676455	0.323545	2.099173
138	-565.8873	-592.8971	27.00984	1.223572	2.645037	0.634481	0.365519	3.264049
144	-565.8787	-593.3931	27.51445	1.636976	3.612052	0.707544	0.292456	2.464882
150	-563.0034	-592.5653	29.5619	1.51377	2.043392	0.449579	0.550421	1.66157
156	-573.957	-603.0903	29.13328	1.465483	2.638353	0.800126	0.199874	1.779674
162	-572.7934	-600.2329	27.43955	0.9977175	3.018127	0.725663	0.274337	3.044138
168	-569.8755	-596.1354	26.25989	0.707355	1.284378	0.670677	0.329323	4.470859
174	-580.0895	-608.053	27.96347	1.597645	2.569319	0.299371	0.700629	2.481055
180	-565.7446	-593.7424	27.99775	0.8909825	1.508653	0.677354	0.322646	3.26598
186	-569.3195	-597.6588	28.33926	1.059862	1.809829	0.732505	0.267495	2.838149
192	-570.0116	-597.4266	27.41501	0.8104685	1.603917	0.735354	0.264646	3.61428
198	-563.8211	-590.0207	26.19962	0.9751697	1.465055	0.417413	0.582587	4.273506
204	-565.2354	-594.6746	29.43924	1.908873	2.570682	0.569388	0.430612	1.240745
210	-563.4393	-592.889	29.4497	1.908873	2.920156	0.569388	0.430612	1.091763
216	-568.8226	-597.8095	28.98683	1.498824	2.587675	0.702135	0.297865	1.874107
222	-563.8419	-593.0177	29.17586	1.541083	3.012222	0.606925	0.393075	1.576566
228	-564.4703	-593.8612	29.39087	1.449963	2.162589	0.538259	0.461741	1.779722
234	-566.2548	-595.1762	28.92137	1.526086	2.833614	0.491087	0.508913	1.822559
240	-570.1541	-600.5793	30.42524	1.44215	1.6294	0.669477	0.330523	1.256021
246	-569.2625	-598.6001	29.33755	1.44215	1.6294	0.354196	0.645804	2.043136
252	-562.0979	-590.5405	28.44256	1.255094	2.512115	0.602069	0.397931	2.412697
258	-562.5925	-591.153	28.56048	1.270544	2.512115	0.468523	0.531477	2.328186
264	-562.9156	-589.9524	27.03673	1.362792	2.512115	0.513655	0.486345	3.203519
270	-564.0031	-593.5891	29.58603	1.552319	2.512115	0.635681	0.364319	1.431254
276	-568.3604	-598.3185	29.95817	1.578386	2.512115	0.423659	0.576341	1.100974
282	-572.2275	-602.621	30.39347	1.649043	1.314032	0.721552	0.278448	1.305615
288	-562.4417	-592.1181	29.67639	1.762685	2.308764	0.654595	0.345405	1.274287
294	-573.7097	-603.2774	29.56765	1.762685	2.410999	0.757951	0.242049	1.319946
300	-574.5961	-603.2826	28.68645	1.083308	2.721445	0.851383	0.148617	2.30395
306	-578.6554	-606.5543	27.89888	1.069684	1.131758	0.501238	0.498762	3.399425
312	-573.1178	-602.2002	29.08239	1.32311	4.879353	0.642374	0.357626	1.32207
318	-571.6366	-601.3477	29.71113	1.502916	1.558037	0.708133	0.291867	1.782817
324	-570.0764	-598.5312	28.45486	0.8186637	1.558037	0.565823	0.434177	3.015937
330	-574.4176	-602.6187	28.20104	0.9682652	3.054211	0.849303	0.150697	2.589688
336	-570.5322	-599.6812	29.14894	1.507817	1.959852	0.440137	0.559863	1.98426
342	-572.8646	-602.2365	29.37194	1.072487	2.119831	0.635109	0.364891	2.063876
348	-569.762	-598.4691	28.70707	1.188132	1.754558	0.537444	0.462556	2.55538
354	-569.4017	-599.234	29.8323	1.536713	0.9336075	0.571398	0.428602	2.041018
360	-572.5083	-601.2838	28.77549	1.465602	2.579444	0.553704	0.446296	2.041018
366	-574.5932	-602.8662	28.27308	1.29942	1.180037	0.763573	0.236427	3.015969
372	-569.0214	-596.1062	27.08482	0.8145407	1.598666	0.609923	0.390077	3.80486
378	-566.47	-593.3958	26.92579	0.9735788	1.598666	0.594522	0.405478	3.80486
384	-570.5441	-598.8462	28.30208	1.086405	1.50005	0.707995	0.292005	2.972111
390	-570.9542	-599.8705	28.91637	1.249807	0.9875665	0.507672	0.492328	2.766738
396	-565.8743	-594.4858	28.61148	1.078165	1.07367	0.472123	0.527877	3.004045
402	-570.9	-599.616	28.71605	0.6973937	0.8220687	0.361764	0.638236	3.324207
408	-574.779	-603.8045	29.02554	0.8702434	1.056435	0.396177	0.603823	2.889809
414	-577.3229	-607.1949	29.87204	1.35105	0.8423456	0.4961	0.5039	2.201771
420	-575.0797	-605.8938	30.81408	1.886691	0.818969	0.53204	0.46796	1.152829
426	-576.7013	-607.0155	30.3142	1.495645	0.8091445	0.652689	0.347311	1.836964
432	-579.0134	-609.1129	30.09943	1.833119	2.048328	0.611999	0.388001	0.9545936
438	-581.2894	-612.2408	30.95136	1.610121	1.250878	0.547613	0.452387	0.868396
444	-569.433	-598.4679	29.03492	1.1032	2.148876	0.632217	0.367783	2.252709
450	-569.5583	-596.8018	27.24349	0.6965703	2.148876	0.570358	0.429642	3.583899
456	-576.0045	-602.7946	26.7901	0.6483379	1.894667	0.327518	0.672482	3.958401
462	-572.3888	-599.0281	26.63926	0.8018658	1.761729	0.561162	0.438838	4.00473
468	-572.7085	-600.2148	27.50628	0.9064355	2.006671	0.439459	0.560541	3.355069
474	-575.8859	-602.4066	26.52073	0.6606514	2.990042	0.365124	0.634876	3.787251
480	-571.1571	-597.9727	26.81557	0.6640749	2.064116	0.263031	0.736969	3.877319
486	-572.2541	-598.4905	26.23646	0.7887618	3.075397	0.317452	0.682548	3.856403
492	-570.5472	-598.5366	27.98944	1.079567	2.422879	0.313459	0.686541	2.828728
498	-572.6387	-600.4871	27.84833	1.212477	3.270011	0.241406	0.758594	2.602435
504	-577.4914	-607.1313	29.63989	1.19859	1.90721	0.385572	0.614428	1.883091
510	-575.5734	-605.9533	30.37993	1.414168	1.426822	0.494815	0.505185	1.431399
516	-571.6638	-602.2345	30.57074	1.337105	1.192213	0.383405	0.616595	1.490558
522	-570.6256	-599.7751	29.14952	1.410026	1.195582	0.65061	0.34939	2.40176
528	-570.8055	-600.2033	29.39784	1.440946	2.241213	0.626374	0.373626	1.751322
534	-570.2216	-600.1256	29.90397	1.311446	2.403329	0.825573	0.174427	1.413636
540	-576.9579	-605.0901	28.13221	1.28811	3.55012	0.510529	0.489471	2.309223
546	-575.1129	-602.5306	27.41778	1.237398	2.10317	0.510529	0.489471	3.179203
552	-568.7868	-596.7273	27.94049	1.348977	2.482085	0.544345	0.455655	2.675966
558	-574.4744	-600.9534	26.479	1.087126	2.5908	0.41994	0.58006	3.669024
564	-577.3676	-604.1071	26.73947	1.008053	4.38233	0.760295	0.239705	3.16122
570	-571.6693	-598.6478	26.9785	1.017553	1.555217	0.687298	0.312702	3.766842
576	-566.735	-594.6894	27.95438	0.8110958	1.811342	0.543977	0.456023	3.217168
582	-574.2923	-601.0645	26.77219	0.9383604	1.838719	0.59166	0.40834	3.822156
588	-580.1597	-607.4822	27.32249	0.8015656	1.264953	0.59166	0.40834	3.822156
594	-577.2141	-606.2831	29.06904	1.223099	2.559556	0.57341	0.42659	2.013489
600	-574.3168	-603.6804	29.36368	1.360676	1.98259	0.69677	0.30323	1.929796
606	-564.1949	-593.8424	29.64748	1.117508	1.6556	0.516444	0.483556	2.041003
612	-566.0246	-595.4896	29.46494	1.441139	3.549904	0.651455	0.348545	1.265765
618	-568.7161	-599.8461	31.13006	1.589655	0.6665869	0.651455	0.348545	1.297691
624	-567.7909	-598.7791	30.98817	1.529127	0.6665869	0.53764	0.46236	1.456694
630	-570.0812	-600.0478	29.96662	1.025559	1.449432	0.482695	0.517305	1.988031
636	-571.3734	-601.6639	30.29049	1.409895	1.780675	0.690004	0.309996	1.310425
642	-573.0613	-602.7406	29.67928	1.531117	3.158268	0.690004	0.309996	1.135341
648	-574.2269	-604.0716	29.84472	1.949329	2.494637	0.548821	0.451179	0.8430613
654	-569.8995	-600.3281	30.42854	1.639508	1.532928	0.784713	0.215287	1.142204
660	-566.8267	-596.0821	29.25545	1.639508	3.456452	0.533006	0.466994	1.303553
666	-573.5771	-603.7543	30.17723	1.694931	2.583503	0.611273	0.388727	0.6601259
672	-579.1825	-609.1598	29.9773	1.818144	2.545657	0.611273	0.388727	0.8097398
678	-566.1631	-596.2333	30.07026	1.970863	2.210454	0.816703	0.183297	0.6997319
684	-578.938	-607.3879	28.44984	2.153109	2.334735	0.482914	0.517086	1.880033
690	-570.1251	-600.1365	30.01145	2.613409	1.210532	0.492702	0.507298	0.2701886
696	-571.0552	-601.8428	30.78758	2.135762	1.029074	0.561827	0.438173	0.6183118
702	-573.6671	-604.6013	30.93423	1.859782	1.158022	0.682895	0.317105	0.6395241
708	-567.3069	-597.8685	30.56162	1.859782	1.244319	0.521887	0.478113	1.023256
714	-562.8011	-593.0731	30.27201	1.80145	1.169283	0.58635	0.41365	1.378951
720	-564.464	-593.8635	29.3995	1.461539	2.47779	0.563825	0.436175	1.649242
726	-564.1616	-594.0676	29.906	1.349265	2.299361	0.669573	0.330427	1.424314
732	-564.8063	-595.0392	30.23288	1.715986	1.619208	0.440998	0.559002	1.193111
738	-565.3928	-595.4601	30.06728	1.349686	2.028922	0.759765	0.240235	1.414677
744	-577.9218	-606.0753	28.15347	1.398226	5.31207	0.70825	0.29175	1.859855
750	-568.4605	-596.4443	27.98375	1.464366	1.540577	0.527273	0.472727	2.918464
756	-566.184	-594.8221	28.63807	0.9465194	1.30229	0.48285	0.51715	2.946305
762	-575.4108	-598.7373	23.32656	0.7214494	1.074765	0.667812	0.332188	6.185465
768	-570.7229	-598.0016	27.27867	0.9019322	1.095641	0.667812	0.332188	3.875603
774	-574.0453	-601.8991	27.85385	1.077886	2.097891	0.527669	0.472331	3.016078
780	-572.9946	-602.0606	29.06597	1.779962	1.737933	0.753452	0.246548	1.950341
786	-569.8666	-599.8056	29.93903	1.553709	1.369773	0.610931	0.389069	1.686065
792	-569.7483	-599.7844	30.03608	1.997293	1.369773	0.437692	0.562308	1.276678
798	-571.0214	-600.4111	29.38962	1.997293	2.814912	0.629876	0.370124	1.108287
804	-574.5636	-604.3532	29.78954	1.683523	2.764908	0.679657	0.320343	1.048969
810	-573.5909	-603.6957	30.10486	1.936991	1.997994	0.47986	0.52014	0.8657007
816	-576.2364	-606.2184	29.98199	2.027956	2.279026	0.638417	0.361583	0.6898492
822	-573.7564	-604.49	30.73357	1.168697	1.079851	0.478003	0.521997	1.57054
828	-581.6789	-612.151	30.47211	1.234031	1.916392	0.351238	0.648762	1.235917
834	-581.7964	-612.7412	30.94487	1.54889	0.7169586	0.473448	0.526552	1.424079
840	-582.8661	-611.9039	29.03776	1.198498	3.10193	0.553676	0.446324	1.888365
846	-578.1936	-606.8045	28.61089	1.098845	1.193109	0.670414	0.329586	2.926563
852	-573.3712	-602.0202	28.64897	1.241935	3.103576	0.538385	0.461615	2.118107
858	-569.1078	-598.4343	29.32645	1.327325	1.853884	0.738394	0.261606	2.029231
864	-569.7723	-598.602	28.82963	1.429003	2.423961	0.671258	0.328742	2.079889
870	-571.6004	-598.1283	26.52791	0.9073894	1.664568	0.475026	0.524974	4.044801
876	-570.0762	-596.6886	26.61237	0.8288833	2.351077	0.596353	0.403647	3.809795
882	-572.5639	-599.7783	27.21437	1.29454	2.042732	0.565934	0.434066	3.286112
888	-576.4395	-603.5855	27.14609	0.9374934	2.042732	0.455989	0.544011	3.535323
894	-578.425	-607.6007	29.17566	0.9777578	1.17173	0.654406	0.345594	2.667868
900	-572.1757	-602.1787	30.00298	2.167044	2.091355	0.597803	0.402197	0.4850413
906	-570.9487	-600.8388	29.89006	1.970184	2.692864	0.452273	0.547727	0.4632927
912	-572.5836	-601.1973	28.61371	1.012283	2.896426	0.662226	0.337774	2.345593
918	-573.0335	-602.4282	29.39475	1.362785	1.765928	0.402319	0.597681	1.997332
924	-575.4014	-604.3217	28.92026	0.8888681	0.9135027	0.67435	0.32565	3.029025
930	-573.5409	-600.9859	27.44499	0.6949455	1.325136	0.510633	0.489367	3.784529
936	-574.2413	-603.6863	29.44501	0.9659183	1.395594	0.438289	0.561711	2.391675
942	-566.6466	-595.1381	28.49154	1.126121	1.767508	0.399924	0.600076	2.721436
948	-567.337	-594.9507	27.61377	1.188274	1.767508	0.555782	0.444218	3.212128
954	-565.1488	-592.3014	27.15261	1.139914	1.911032	0.482281	0.517719	3.458928
960	-569.7789	-597.387	27.60811	1.272633	2.051647	0.551195	0.448805	3.062367
966	-568.2007	-594.9318	26.73113	0.9071609	1.532398	0.575641	0.424359	3.981642
972	-571.7097	-598.5943	26.88461	0.7877436	1.447925	0.738422	0.261578	3.997812
978	-576.9016	-603.5015	26.59983	0.4853228	1.854422	0.408501	0.591499	4.173982
984	-566.0123	-593.7113	27.69903	0.863657	1.515435	0.49763	0.50237	3.454604
990	-571.0701	-599.0709	28.00081	0.7291116	0.8916568	0.49763	0.50237	3.677405
996	-573.9393	-602.0643	28.12496	0.7772928	1.71946	0.676932	0.323068	3.171329
1002	-566.8395	-595.2271	28.3876	1.026381	1.73033	0.620194	0.379806	2.860263
1008	-571.8088	-600.4004	28.59161	1.07346	1.379684	0.689855	0.310145	2.860263
1014	-569.9004	-598.4284	28.52802	1.359562	2.727124	0.612634	0.387366	2.226681
1020	-574.1271	-602.9364	28.80929	1.12033	1.011169	0.612823	0.387177	2.89605
1026	-577.1733	-607.0376	29.86437	1.492784	1.713888	0.470362	0.529638	1.605299
1032	-576.4735	-606.9543	30.48081	1.752338	1.360801	0.196701	0.803299	1.110696
1038	-570.2419	-597.8032	27.56122	1.770615	11.73962	0.77435	0.22565	1.110696
1044	-566.5208	-595.3528	28.83195	1.946763	3.099097	0.41664	0.58336	1.503903
1050	-566.0909	-595.85	29.75906	1.805909	1.661809	0.613497	0.386503	1.477286
1056	-574.5808	-603.9581	29.37723	1.589381	2.321218	0.613497	0.386503	1.630527
1062	-576.1318	-606.9277	30.79593	1.53047	1.14395	0.613497	0.386503	1.190252
1068	-571.9371	-601.5118	29.57474	2.047624	2.675049	0.57144	0.42856	0.9402725
1074	-569.1571	-598.7069	29.54988	2.214127	2.875974	0.743055	0.256945	0.4147075
1080	-568.6834	-598.3519	29.66843	1.991185	3.161435	0.536449	0.463551	0.4932571
1086	-568.3267	-598.5621	30.23534	1.995781	1.613051	0.53542	0.46458	0.9290189
1092	-570.1077	-599.8597	29.75201	1.774721	1.528569	0.484671	0.515329	1.575128
1098	-566.6327	-595.2375	28.60474	0.9439044	0.9957291	0.580646	0.419354	3.133666
1104	-577.8261	-604.2486	26.42254	0.6936291	1.499597	0.618336	0.381664	4.292203
1110	-573.5213	-601.5714	28.05013	1.075516	3.335222	0.631006	0.368994	2.54629
1116	-578.0911	-606.5267	28.43565	0.9323971	2.758743	0.612406	0.387594	2.54629
1122	-570.5658	-598.3759	27.81009	1.086715	3.281065	0.724889	0.275111	2.700796
1128	-565.9114	-595.1654	29.25395	1.262711	1.159417	0.55536	0.44464	2.448912
1134	-576.6772	-605.6088	28.93167	1.388159	1.885746	0.512742	0.487258	2.234536
1140	-574.2872	-602.43	28.14288	1.287525	1.885746	0.557572	0.442428	2.79031
1146	-573.11	-600.2383	27.12838	0.995026	1.045253	0.647166	0.352834	3.935857
1152	-571.1581	-598.4877	27.32951	1.005231	1.663514	0.654523	0.345477	3.526936
1158	-572.8953	-598.421	25.52574	0.7116359	1.663514	0.723012	0.276988	4.721459
1164	-570.4214	-599.0041	28.58262	0.9639644	1.848175	0.64198	0.35802	2.733582
1170	-570.0651	-598.5429	28.47787	1.180023	1.840028	0.735469	0.264531	2.66841
1176	-571.0081	-599.1196	28.1115	1.450907	1.226028	0.600497	0.399503	2.998032
1182	-566.1712	-594.884	28.71275	1.375648	2.431029	0.350311	0.649689	2.188729
1188	-572.3749	-601.5995	29.22463	1.226378	1.708923	0.503283	0.496717	2.222729
1194	-568.2739	-596.9341	28.66022	1.10303	1.336464	0.488183	0.511817	2.821483
1200	-570.9154	-599.0734	28.15795	1.180749	3.340847	0.768582	0.231418	2.411462
1206	-563.723	-592.6258	28.90271	1.356746	2.195664	0.622527	0.377473	2.157619
1212	-568.5272	-597.8046	29.27742	1.429636	2.139139	0.622527	0.377473	1.880699
1218	-571.9336	-600.9471	29.01352	1.240813	1.77937	0.449927	0.550073	2.319337
1224	-575.802	-604.138	28.33595	0.9637318	1.501264	0.582541	0.417459	3.024868
1230	-576.0146	-605.3823	29.36777	1.052258	1.082956	0.537736	0.462264	2.553153
1236	-574.8365	-603.6959	28.85941	1.313612	1.370377	0.622559	0.377441	2.553153
1242	-575.3408	-604.3775	29.03664	1.386537	3.7712	0.750063	0.249937	1.577147
1248	-578.2992	-607.1421	28.84291	1.512342	3.888373	0.471438	0.528562	1.596894
1254	-571.2256	-599.99	28.76438	0.9555751	2.057369	0.584785	0.415215	2.549468
1260	-565.8449	-594.5937	28.74878	0.971177	2.057369	0.396956	0.603044	2.549468
1266	-567.6809	-596.3878	28.70693	1.530318	2.023915	0.396956	0.603044	2.234558
1272	-575.1768	-603.0752	27.89838	1.743671	1.631478	0.634028	0.365972	2.761977
1278	-581.496	-611.6173	30.12124	1.510969	1.631478	0.634028	0.365972	1.441902
1284	-575.7938	-605.3669	29.5731	1.121669	1.561431	0.634028	0.365972	2.130277
1290	-580.1694	-610.2172	30.04782	1.475106	1.170083	0.608202	0.391798	1.782097
1296	-578.4694	-607.1173	28.64799	1.451533	2.136037	0.61041	0.38959	2.282043
1302	-579.2634	-610.243	30.97957	1.194282	0.6962774	0.291531	0.708469	1.680043
1308	-583.0129	-613.958	30.94507	1.128723	0.7759938	0.764907	0.235093	1.680043
1314	-578.0032	-607.6363	29.63308	0.8441569	0.8840878	0.577263	0.422737	2.642673
1320	-575.5773	-604.776	29.19865	1.048839	0.8840878	0.41728	0.58272	2.783505
1326	-573.1991	-600.1104	26.91125	0.8946958	1.320336	0.45407	0.54593	3.978451
1332	-570.7258	-599.5951	28.86937	1.438362	1.320336	0.616507	0.383493	2.494069
1338	-564.6157	-593.4815	28.86579	1.572641	2.247961	0.646035	0.353965	2.021407
1344	-564.6981	-594.92	30.22187	1.833857	1.779574	0.731268	0.268732	0.9958594
1350	-565.3065	-595.2581	29.95167	1.996946	2.482473	0.731268	0.268732	0.5920847
1356	-567.5621	-597.3975	29.8355	1.744451	1.70769	0.743499	0.256501	1.442487
1362	-561.0505	-591.436	30.38554	2.046185	1.660491	0.428462	0.571538	0.5535461
1368	-566.7749	-597.2058	30.43092	2.038182	1.595919	0.405866	0.594134	0.5831827
1374	-570.0745	-600.2636	30.18903	1.809158	2.235465	0.499181	0.500819	0.7474101
1380	-568.2152	-598.6688	30.45364	1.842736	1.828412	0.559982	0.440018	0.6350389
1386	-565.4846	-595.6421	30.15748	2.192908	1.776528	0.595582	0.404418	0.4325417
1392	-566.2335	-596.3092	30.07578	2.05787	2.148283	0.574973	0.425027	0.4519603
1398	-570.8469	-600.1147	29.26777	1.975527	4.325768	0.617388	0.382612	0.5129282
1404	-568.8164	-599.0459	30.22954	2.093718	1.834215	0.582219	0.417781	0.5155227
1410	-575.8794	-605.938	30.05861	1.778049	2.27523	0.509723	0.490277	0.9231643
1416	-579.7319	-610.0492	30.31728	1.778049	1.860346	0.655692	0.344308	0.8998503
1422	-572.5267	-603.1993	30.67258	1.662234	1.504679	0.547411	0.452589	0.8998503
1428	-570.0097	-600.8356	30.82591	1.52206	1.504679	0.483794	0.516206	0.8848958
1434	-571.0176	-601.139	30.12148	1.794567	1.900271	0.422971	0.577029	1.058294
1440	-566.4395	-596.2803	29.84082	1.324312	1.417609	0.603708	0.396292	1.887783
1446	-566.9672	-596.373	29.40584	1.638178	1.582454	0.451985	0.548015	1.887783
1452	-563.3488	-592.6687	29.31994	1.294311	1.582454	0.327139	0.672861	2.173026
1458	-568.1722	-596.4598	28.28755	1.458839	2.316126	0.676703	0.323297	2.444417
1464	-568.8209	-597.3399	28.519	1.256443	1.965832	0.562356	0.437644	2.548204
1470	-563.4722	-593.1614	29.68926	1.247597	1.965832	0.753986	0.246014	1.791265
1476	-573.0522	-601.1209	28.06876	1.330112	3.127845	0.417905	0.582095	2.427243
1482	-569.0787	-596.948	27.86934	0.8402368	2.255284	0.453473	0.546527	3.097237
1488	-567.7967	-595.6	27.80322	0.9790976	1.733816	0.562067	0.437933	3.236786
1494	-577.7515	-604.3833	26.63175	1.778655	6.309569	0.661003	0.338997	2.443058
1500	-569.6457	-599.7919	30.14622	2.211962	1.775058	0.62331	0.37669	0.461238
1506	-573.7414	-603.5894	29.84804	2.012616	2.674867	0.481186	0.518814	0.4301319
